name,brand,url,price,original_price,rating_average,discount,discount_rate,review_count
"Quần Boxer Nam sợi thun lạnh thông hơi kháng khuẩn, Quần Lót Nam co giãn 4 chiều thấm hút mồ hôi cực tốt thương hiệu BAW (combo 3 màu ngẫu nhiên) NT7986","""Baw""",https://tiki.vn/product-p104192739.html?spid=104192743,129000,199000,4.7,70000,35,95
Quần jogger thể thao nam trơn chất gió dù mềm mịn,"""OEM""",https://tiki.vn/product-p82528842.html?spid=82528846,149000,149000,3.8,0,0,119
"Áo Khoác Da Nam, Áo Khoác Da Lót Lông Siêu Ấm Mùa Thu Đông Phối Khóa Đồng Cao Cấp Thời Trang Dokafashion EZAD28","""dokafashion""",https://tiki.vn/product-p197603511.html?spid=197603515,299000,579000,4.8,280000,48,20
"Quần Sịp Đùi Nam 5S FASHION, Vải Coolmax Siêu Mịn, Mềm, Thiết Kế Thông Hơi, Co Giãn Thoải Mái (BOX22002)","""5S""",https://tiki.vn/product-p271607365.html?spid=271607373,67000,120000,5.0,53000,44,2
Combo 3 quần lót nam sợi cotton Organic mềm mịn thoáng mát co giãn 4 chiều MRM Manlywear (TẶNG Đôi Tất Nam Cao Cấp màu ngẫu nhiên),"""MRM Manlywear""",https://tiki.vn/product-p52189164.html?spid=52189172,189000,255000,4.6,66000,26,945
"Áo Thun Trơn Basic Nam Nữ Đều Mặc Được - Phong Cách Trẻ Trung, Nhiều Màu, Nhiều Size Phù Hợp Với Mọi Người - ATT01","""OEM""",https://tiki.vn/product-p84963179.html?spid=116142442,18000,18000,2.8,0,0,38
"Quần Jean Nam Đen Trơn cao cấp thương hiệu Chandi, phong cách tôn dáng nam tính chất jean co dãn Mẫu J20","""Chandi""",https://tiki.vn/product-p76537581.html?spid=76537593,169000,280000,4.5,111000,40,724
"[COMBO 3 QUẦN] Quần Lót Nam Boxer Thun Lạnh Lados 4116 - Thun lụa co giãn, dai, thoáng mát, thấm hút mồ hôi tốt","""LADOS""",https://tiki.vn/product-p168224742.html?spid=168224748,95000,180000,4.7,85000,47,26
Quần kaki nam 1 ply ống đứng Khatoco Q2M468R1-VNMA011-1907-1,"""KHATOCO """,https://tiki.vn/product-p30763890.html?spid=30763900,169000,468000,4.8,299000,64,30
"áo vest nam phong cách Hàn quốc siêu ngầu, trưởng thành và phóng khoáng, năng động - H60","""OEM""",https://tiki.vn/product-p215069800.html?spid=215069808,357500,550000,5.0,192500,35,1
"Quần baggy nam Amazing, chất liệu kaki, lưng thun có giây rút, form ôm Unisex, tôn dáng đẹp, trẻ trung-02","""Amazing""",https://tiki.vn/product-p75984007.html?spid=75984085,239000,349000,4.5,110000,32,47
"áo ba lỗ nam, áo 3 lỗ nam sợi cotton Organic mềm mịn siêu thoáng mát thấm hút mồ hôi JAMANO","""JAMANO""",https://tiki.vn/product-p103076103.html?spid=103076109,79000,99000,4.8,20000,20,116
"Áo khoác gió nam nữ Goking, ngoài vải dù, trong lót lưới. 3 túi tiện dụng. Mã akg.goking4","""GOKING""",https://tiki.vn/product-p109403033.html?spid=109403037,225000,225000,4.6,0,0,52
Áo thu đông nam cổ tròn dài tay chất cotton co giãn dáng body thời trang,"""OEM""",https://tiki.vn/product-p138752406.html?spid=196096505,70000,70000,3.0,0,0,4
"Áo Khoác Nam Jacket Cổ Bẻ 5S FASHION, Vải Gió Phom Regular Fit, Thiết Kế Trơn Túi Dáng Hộp, Khóa Kéo Tiện Lợi (AKG23011)","""5S""",https://tiki.vn/product-p272777861.html?spid=272777877,500000,769000,5.0,269000,35,2
