name,brand,url,price,original_price,rating_average,discount,discount_rate,review_count
Chân đế quay phim chụp ảnh cho điện thoại kiêm gậy tự sướng bluetooth Yunteng VCT 1688 - Hàng nhập khẩu,"""Yunteng""",https://tiki.vn/product-p32593849.html?spid=186274443,279000,399000,5.0,120000,30,12
Dây đeo chống mỏi canvas cho máy ảnh - Q00311,"""OEM""",https://tiki.vn/product-p13406602.html?spid=58002464,49500,49500,5.0,0,0,42
Camera Wifi imou dùng sim 4G - S21FTP IMOU Cruiser 4G - Hàng chính hãng,"""IMOU""",https://tiki.vn/product-p270773113.html?spid=270773257,1035500,1090000,0.0,54500,5,0
Hạt Hút Ẩm Xanh Cho Máy Ảnh Kèm Túi Đựng (Silica Gel),"""OEM""",https://tiki.vn/product-p32809813.html?spid=35323241,29000,29000,4.6,0,0,91
"Gậy Tripod 3 chân 3366 Kèm giá đỡ cho điện thoại / Gậy 3120 /Chân siêu chắc chắn,cao cấp tương thích với nhiều dòng máy","""OEM""",https://tiki.vn/product-p113951659.html?spid=248686379,72000,72000,0.0,0,0,0
"Camera mini siêu nhỏ giám sát A9 FullHD 1080p IP wifi kết nối với điện thoại, có pin","""OEM""",https://tiki.vn/product-p101349749.html?spid=263576961,298000,298000,0.0,0,0,0
Camera Wifi Yoosee PTZ 2 Mắt Xoay 360 Độ - Đàm Thoại 2 Chiều - Báo Động Chống Trộm - Ban Đêm Có Màu - hàng nhập khẩu,"""Yoosee""",https://tiki.vn/product-p273474185.html?spid=270977296,417000,450000,4.2,33000,7,13
"Camera IMOU Bullet 2/2C/2E 2MP ( IPC-F22P), Camera Ngoài Trời, Chống nước IP67, Chuẩn nén H265, Theo dõi chuyển động, Quay Màu ban đêm - Hãng Chính Hãng","""IMOU""",https://tiki.vn/product-p145180531.html?spid=145180535,908000,925000,4.6,17000,2,11
"Ulanzi MT-44 - Tripod Mini Cho Máy Ảnh, Điện Thoại, Tải Trọng 1.5 Kg, Chiều Cao Tối Đa 109cm- Hàng chính hãng","""Ulanzi""",https://tiki.vn/product-p271381019.html?spid=271381022,389000,389000,4.8,0,0,5
Chân đế gắn tường cho Camera ,"""OEM""",https://tiki.vn/product-p170262116.html?spid=170262117,20000,35000,4.8,15000,43,16
"Bộ đèn studio chụp ảnh sản phẩm, quay phim, livestream chuyên nghiệp, bộ gồm chân đèn 2m kèm softbox 50x70cm, bóng đèn Led Bulb","""OEM""",https://tiki.vn/product-p65576750.html?spid=65576752,375000,650000,4.3,275000,42,31
Camera Yoosee WiFi 2 Mắt Ngoài Trời QPT36 Xem 2 Màn Hình Cùng Lúc 5.0Mpx Giám Sát Ngoài Trời Chống Nước IP66 - Hàng Chính Hãng,"""VIETHAS""",https://tiki.vn/product-p270545009.html?spid=270545011,375000,580000,5.0,205000,35,2
Bộ sạc và pin PANASONIC Eneloop CC51E ( 2 viên AA 2000mAh) - Hàng chính hãng,"""Panasonic""",https://tiki.vn/product-p4364947.html?spid=67107261,379000,390000,5.0,11000,3,57
Combo Camera IP Wifi EZVIZ C6N 2MP (1080P) và Thẻ Nhớ 32GB - Hàng Chính Hãng,"""EZVIZ""",https://tiki.vn/product-p103995541.html?spid=103995542,439000,439000,4.8,0,0,120
Camera Wifi Yoosee 5MP Ngoài Trời Xem Đêm Có Màu - Đàm Thoại 2 Chiều - Phát Hiện Chuyển Động - Hàng Nhập Khẩu,"""Yoosee""",https://tiki.vn/product-p273450410.html?spid=273450415,370500,390000,4.8,19500,5,11
"Chân máy YUNTENG VCT-691RM dùng cho máy ảnh, máy quay và điện thoại ( Kèm đầu kẹp xoay 360 độ, Remote và túi đựng) - Hàng chính hãng","""Yunteng""",https://tiki.vn/product-p262590123.html?spid=262590124,668000,1000000,5.0,332000,33,3
Bộ 2 Pin AA Panasonic Eneloop 2000mAh - Hàng chính hãng,"""Panasonic""",https://tiki.vn/product-p2416333.html?spid=57421573,195000,198000,5.0,3000,2,58
"Camera wifi gia đình IMOU Ranger 2 A42P 4MP chính hãng xoay 360 độ , đàm thoại hai chiều , nhận thông báo khi phát hiện chuyển động và tiếng động lạ - Hàng Chính Hãng","""IMOU""",https://tiki.vn/product-p106661426.html?spid=143487339,707000,707000,4.6,0,0,74
"Chân Đế Camera XOAY 360 độ hình cánh quạt, HÀNG NHƯ HÌNH.","""OEM""",https://tiki.vn/product-p110846231.html?spid=110846233,7500,7500,4.8,0,0,21
"Camera IP Wifi imou IPC GS7EP-5M0WE 5MP 3K Full Color, GS7EP 3MP quay quét Ngoài Trời, Cảnh báo, đèn còi - Hàng chính hãng","""IMOU""",https://tiki.vn/product-p253190631.html?spid=253190635,1187500,1250000,4.6,62500,5,7
Thẻ nhớ 32/64/128/256gb MIXIE  MicroSD  Class10 U3. Hàng Chính Hãng.,"""MIXIE""",https://tiki.vn/product-p135839773.html?spid=214664921,59000,59000,5.0,0,0,8
Camera Yoosee Bóng Đèn Thế Hệ Mới 8 Led 5.0Mp Góc Rộng Siêu Nét Full Hd Hồng Ngoại Quay Đêm Hàng Chính Hãng,"""Yoosee""",https://tiki.vn/product-p200004710.html?spid=215842919,240000,240000,3.6,0,0,5
Film Instax Mini - Giấy in ảnh cho máy chụp ảnh lấy liền Instax Mini - Hàng Chính Hãng,"""Fujifilm""",https://tiki.vn/product-p193509839.html?spid=193509858,384000,525000,5.0,141000,27,11
Túi đựng máy ảnh dây rút nhỏ gọn chống thấm nước có dây đeo chéo,"""OEM""",https://tiki.vn/product-p199631218.html?spid=199631220,200000,200000,5.0,0,0,6
"Chân máy ảnh Tripod 3110 tặng Giá kẹp điện thoại, Remote bluetooth và Túi đựng","""OEM""",https://tiki.vn/product-p7176411.html?spid=32596654,61900,61900,4.1,0,0,116
Camera Imou Range 2C - New 2021 - Chip Hình Ảnh Thế Hệ Mới - Wifi Cực Mạnh Siêu Khỏe - Hàng Chính Hãng,"""IMOU""",https://tiki.vn/product-p133876927.html?spid=142321130,414000,414000,4.8,0,0,29
"Nguồn 12v 1A chân to cho camera, bộ phát wifi, moden...","""OEM""",https://tiki.vn/product-p111484283.html?spid=271040837,40000,44000,0.0,4000,9,0
"Camera trong nhà Eufy Security Indoor Cam 2K, tích hợp còi báo động - Hàng chính hãng","""Eufy""",https://tiki.vn/product-p82529007.html?spid=82529008,790000,935000,4.8,145000,16,4
"Adapter - Nguồn 12V 2A Chuyên Dùng cho camera Hikvision, Dahua, KBvision, Camera IP, đèn Led, ...","""OEM""",https://tiki.vn/product-p210886294.html?spid=162958813,39000,39000,5.0,0,0,1
Kính Lọc Filter Marumi Fit & Slim Lens Protect 43mm - Hàng Nhập Khẩu,"""Marumi""",https://tiki.vn/product-p5895529.html?spid=50334712,264999,264999,5.0,0,0,5
"Giá kẹp điện thoại Yunteng xoay 360 độ cho chân Tripod, máy ảnh -Hàng Chính Hãng","""Yunteng""",https://tiki.vn/product-p160293671.html?spid=160293678,76500,76500,0.0,0,0,0
Camera Wifi TP-Link Tapo C220 Độ Phân Giải 2K QHD Quay/Quét 360 Độ Giám Sát An Ninh - Hàng Chính Hãng,"""TP-Link""",https://tiki.vn/product-p270906792.html?spid=273406851,679000,679000,0.0,0,0,0
"Máy bay Flycam mini 4k giá rẻ Drone E88 Pro 2 camera kép kết nối WIFI 2.4GHZ, ĐỘ PHÂN GIẢI 4K, Bay cao 100m, nhào lộn 360 độ thích làm đồ chơi cho bé Tặng túi đựng chống sốc - Hàng chính hãng","""ASPORT""",https://tiki.vn/product-p270772763.html?spid=270772769,291000,750000,4.8,459000,61,8
Thẻ nhớ SDHC SanDisk Extreme Pro SDSDXXO-032G U3 V30 32GB 100MB/s New 2022 - Hàng Nhập Khẩu,"""SanDisk""",https://tiki.vn/product-p194139957.html?spid=194139959,245000,245000,5.0,0,0,6
Pin Sạc AAA Eneloop Panasonic - Hàng Chính Hãng,"""Panasonic""",https://tiki.vn/product-p20589215.html?spid=55773006,195000,198000,5.0,3000,2,83
Bộ Phụ Kiện 50 in 1 cho GOPRO Hộp Đựng Cao Cấp Tặng Kèm Phao Nổi - Black,"""OEM""",https://tiki.vn/product-p18005129.html?spid=55088112,369000,369000,4.5,0,0,83
Chân giá đỡ Tripod 3366 cao 150cm kèm Remote chụp ảnh - Hàng nhập khẩu,"""OEM""",https://tiki.vn/product-p28240413.html?spid=56049041,148500,148500,4.2,0,0,28
"Camera ip Wifi Yoosee Ngoài Trời 26 Led Chuẩn 1080P, Mẫu mới 2021- Hàng Nhập Khẩu","""Yoosee""",https://tiki.vn/product-p204666560.html?spid=212603880,247000,270000,4.5,23000,9,7
Camera hành trình ô tô 70MAI Pro Plus A500S tích hợp sẵn GPS - Hàng Chính Hãng,"""70mai""",https://tiki.vn/product-p117486463.html?spid=117486464,1558000,1648000,5.0,90000,5,7
"Camera WIFI ngoài trời IMOU S21FP, S41FP có màu ban đêm, xoay 360 độ - Hàng chính hãng","""IMOU""",https://tiki.vn/product-p242644479.html?spid=248879970,770000,950000,4.8,180000,19,4
Camera IP Wifi Trong Nhà EZVIZ C6N 4MP 2K - Hàng Chính Hãng,"""EZVIZ""",https://tiki.vn/product-p117076592.html?spid=175214110,618900,618900,4.8,0,0,6
Camera IP Xiaomi Smart Camera C300 360 độ - 2K Hàng Chính Hãng,"""Xiaomi""",https://tiki.vn/product-p224173531.html?spid=270701166,799000,1450000,5.0,651000,45,2
Camera Eufy Security Indoor Cam 2K Công nghệ AI Xoay 360 độ Đàm thoại 2 chiều - Hàng Chính Hãng,"""Eufy""",https://tiki.vn/product-p81209881.html?spid=83410001,910000,910000,5.0,0,0,23
"[Bảo Hành 12 Tháng] Camera Wifi YOOSEE 2 Mắt Ngoài Trời QC48 Có Còi Hú Báo Động 5.0Mpx Full HD - Xoay 360 Độ, Xem Ban Đêm Có Màu Đàm Thoại 2 Chiều - Hàng Chính Hãng","""VIETHAS""",https://tiki.vn/product-p271219137.html?spid=271219139,463000,690000,5.0,227000,33,3
Camera IP Xiaomi Mi Home Magnetic Mount MJSXJ03HL Trắng - Hàng Nhập Khẩu,"""Xiaomi""",https://tiki.vn/product-p217292399.html?spid=217292404,479000,599000,4.1,120000,20,10
Camera quan sát hành trình wifi V99S FullHD 1080P 4K xem từ xa qua điện thoại,"""OEM""",https://tiki.vn/product-p225209107.html?spid=225209109,625000,625000,2.0,0,0,1
Camera IP Imou C22SP 1080p - Hàng Chính Hãng,"""IMOU""",https://tiki.vn/product-p142217257.html?spid=189542813,456800,456800,4.7,0,0,11
Bộ Vệ Sinh Máy Ảnh 3 In 1 - Hàng Nhập Khẩu,"""OEM""",https://tiki.vn/product-p2566051.html?spid=55088157,58000,58000,4.7,0,0,56
Máy ảnh chụp lấy liền Fujifilm Instax Mini 12 - Hàng chính hãng,"""Fujifilm""",https://tiki.vn/product-p263752818.html?spid=263752824,2020000,3120000,5.0,1100000,35,2
Camera Wifi TP-Link Tapo C211 Độ Phân Giải 2K UHD Quay Quét 360 Độ - Hàng Chính Hãng,"""TP-Link""",https://tiki.vn/product-p272366633.html?spid=272366635,649000,1298000,5.0,649000,50,1
"Camera Xiaomi Wifi 360 Mi Home Security Độ Phân Giải Full HD 1080P Đàm Thoại 2 Chiều Cảm Biến Chuyển Động, Chế Độ Chống Trộm - Hàng chính hãng","""Xiaomi""",https://tiki.vn/product-p75540518.html?spid=251462096,626000,659000,4.7,33000,5,3
Pin LP-E8 dùng cho máy ảnh Canon 550D 600D 650D 700D - Hàng nhập khẩu,"""OEM""",https://tiki.vn/product-p40757037.html?spid=157200033,199999,199999,5.0,0,0,15
"Camera wifi mini A9 không dây chống trộm kết nối điện thoại từ xa góc quay 120 độ Full HD 1080P, camera IP mini có Led hồng ngoại","""OEM""",https://tiki.vn/product-p199972877.html?spid=271342064,52998,52998,1.3,0,0,3
"Gimbal chống rung điện thoại Q18, Gimbal điện thoại theo dõi chuyển động, Điều khiển từ xa, Gymbal chống rung - Hàng chính hãng","""aochuan""",https://tiki.vn/product-p273259541.html?spid=273259543,584000,1000000,5.0,416000,42,1
